d_page	han	count	roman_raw	code	tone	tone_src	sni	raw
450	摻	1	hien	hien7	7	十五音聲調	下去	"7-3-110 掺0001 hien"" 1-38 墅英下去lien"
450	刮	1	kuat	kuat4	4	十五音聲調	上入	"7-4-204 刮0001 kuat"" 2-94 7求上入kuat"
450	聚	15	huat	huat4	4	十五音聲調	上入	"2-148 聚0015 huat""# 2-96 7喜上入huat'"
450	伐	48	huat	huat8	8	十五音聲調	下入	"5-6-454 伐0048 huat""# 2-105 7喜下入|huat"
450	限	1	huat	huat8	8	十五音聲調	下入	7-3-3257 限0001 huat' 2-105 戳喜下入|huat'
451	機	3	bit	bit8	8	十五音聲調	下入	"7-1-2924 機0003 bit""# 1-41 下入biet -iet"
451	躍	12	khuat	khuat4	4	十五音聲調	上入	"6-6-1184 跃0012 khuat""# 2-95 初去上入khuat"""
451	躍	2	khuat	khuat4	4	十五音聲調	上入	"7-4-6333 跃0002 khuat""# 2-95 靓去上入khuat'"
451	威	2	khuat	khuat4	4	十五音聲調	上入	"6-7-307 威0002 khuat""# 2-95 初去上入khuat'"
451	月	88	guat	guat8	8	十五音聲調	下入	"4-2957 月0088 guat""# 2-104 歡语下入lguat'"
451	郭	1	guat	guat8	8	十五音聲調	下入	"5-2-517 郭0001 guat""# 2-104 语下入 guat"
451	越	12	uat	uat8	8	十五音聲調	下入	"6-8-1975 越0012 uat"" 2-104 魏英下入uat"
451	號	3	uat	uat8	8	十五音聲調	下入	"7-1-853 号0003 uat""# 2-104 靓英下入uat'"
451	裁	3	uat	uat8	8	十五音聲調	下入	"4-3954 裁0003 uat""# 2-104 英下入uat"
451	缺	7	khuat	khuat4	4	十五音聲調	上入	"5-18-545 缺0007 khuat""# 2-95 7去上入(khuat'"
451	超	23	cuat	tsuat8	8	十五音聲調	下入	"5-19-736 超0023 cuat""# 2-104 翻含下入|cuat"
451	雲	16	suat	suat4	4	十五音聲調	上入	"1-1020 雲0016 suat""# 2-96 汉時上入suat'"
451	悅	54	iet	iet8	8	十五音聲調	下入	"6-2-1941 悦0054 iet""# 2-104 汉英下入uat -→uat"
451	説	23	iet	iet8	8	十五音聲調	下入	"5-20-157 説0023 iet""# 2-104 英下入uat' *uat"
451	明	1	iet	iet8	8	十五音聲調	下入	"7-3-3258 明0001 iet""# 2-104 靓英下入uat"" ->uat"
451	丹	23	tan	tan1	1	十五音聲調	上平	"7-2-5104 丹0023 tan""# [2-2 干地上平|tan"
451	單	1	tan	tan1	1	十五音聲調	上平	"7-1-4568 单0001 tan""# 2-2 干地上卒|tan"
451	第	9	tan	tan1	1	十五音聲調	上平	"5-6-348 第0009 tan"" 2-2 干地上平tan"
451	郭	1	tan	tan1	1	十五音聲調	上平	"7-3-2780 郭0001 tan""# 2-2 干地上平|tan'"
451	彈	7	tan	tan5	5	十五音聲調	下平	"7-2-2425 弹0007 tan"" 2-11 干地下平|tan"
451	瑄	3	tan	tan5	5	十五音聲調	下平	"7-2-1864 瑄0003 tan""# 2-11 干地下卒tan"
451	植	3	than	than5	5	十五音聲調	下平	"7-3-3374 植0003 than"" [2-11 干他下平|than"
451	蓮	70	lan	lan5	5	十五音聲調	下平	"5-13-505 莲0070 lan""# 2-10 于柳下至lan"
451	好	6	kan	kan1	1	十五音聲調	上平	"7-3-535 好0006 kan""# [2-1 干求上平kan"
451	肝	3	kan	kan1	1	十五音聲調	上平	"7-2-5928 肝0003 kan""# [2-1 干求上平kan"
451	竿	1	kan	kan1	1	十五音聲調	上平	"7-1-210 竿0001 kan""# [2-1 干求上平[kan"
451	乾	4	kan	kan1	1	十五音聲調	上平	"6-14-547 乾0004 kan""# 2-1 干求上卒kan"
451	餐	7	chan	tshan1	1	十五音聲調	上平	"7-2-3552 餐0007 chan""# 2-3 干出上平|chan'"
451	殘	13	can	tsan5	5	十五音聲調	下平	"6-2-1743 残0013 can""# [2-11 干鲁下平|can"
451	瑞	2	suan	suan1	1	十五音聲調	上平	"7-3-4882 瑞0002 suan"" 2-2 干时上平san -""an"
451	安	76	an	an1	1	十五音聲調	上平	"3-90 安0076 an""# 2-3 干英上平an'"
451	寒	23	han	han5	5	十五音聲調	下平	"5-9-734 寒0023 han""# 2-12 干喜下平han"
451	韓	20	hanw	hanw5	5	十五音聲調	下平	7-1-4060 韩0020 han'w 2-12 干喜下平han
451	開	2	jan	jan5	5	十五音聲調	下平	"7-2-1925 開0002 Jan"" 2-10 干柳下平lan"
451	潤	1	lan	lan5	5	十五音聲調	下平	"6-13-1252 潤0001 lan""# 2-10 干柳下至[lan"
452	顏	48	gan	gan5	5	十五音聲調	下平	"7-2-5336 颜0048 gan""# 2-12 干語下平gan"
452	屬	1	siam	siam1	1	十五音聲調	上平	"7-2-4939 属0001 siam"" 2-3 于出上卒|chan' ch-an→1"
452	座	4	tien	tien5	5	十五音聲調	下平	"6-3-1885 座0004 tien""# 1-34 娶地下平lien"
452	您	4	khien	khien1	1	十五音聲調	上平	"5-16-465 您0004 khien""# 1-22 墅去上平hien'"
452	賽	5	khien	khien1	1	十五音聲調	上平	"5-11-51 赛0005 khien""# 1-22 整去上卒khien'"
452	虔	3	khien	khien5	5	十五音聲調	下平	"7-2-551 虔0003 Khien""# 1-34 坚去下卒khien"
452	乾	6	khiens	khiens5	5	十五音聲調	下平	7-2-3362 乾0006 khien's 1-34 坚去下卒khien
452	彭	2	ciens	tsiens1	1	十五音聲調	上平	7-3-3802 彭0002 cien's 1-23 坚鲁上卒|cien
452	遊	1	cien	tsien1	1	十五音聲調	上平	"6-10-2140 游0001 cien""# 1-23 坚鲁上卒|cien'"
452	萬	1	cien	tsien1	1	十五音聲調	上平	"6-7-1108 万0001 cien"" 1-23 整會上卒|cien"
452	拉	1	cien	tsien1	1	十五音聲調	上平	"7-4 4248 拉0001 cien""# 1-23 坚鲁上卒ien"
452	為	276	ien	ien1	1	十五音聲調	上平	6-7-1658 為0276 ien”# 1-24 整英上卒lien'
452	嫣	1	ien	ien1	1	十五音聲調	上平	7-3-4845 嫣0001 ien”# 1-24 坚英上卒lien
452	遵	22	lien	lien5	5	十五音聲調	下平	"5-18 465 遵0022 lien""# 1-34 坚柳下卒lien"
452	聯	4	lien	lien5	5	十五音聲調	下平	"7-2-2872 联0004 lien"" 1-35 坚下卒[bien'"
452	熱	6	jien	jien5	5	十五音聲調	下平	74-6012 热0006 jien' 1-35 坚入下卒[ien
452	遇	5	pien	pien1	1	十五音聲調	上平	"7-1-4485 遇0005 pien"" 1-22 坚逐上平pien"
452	復	7	phien	phien1	1	十五音聲調	上平	"1-993 复0007 phien""# 1-22 坚逐上平pien"
452	篷	1	pien	pien1	1	十五音聲調	上平	"5-8-171 篷0001 pien"" 1-22 坚透上平pien"
452	弄	4	ping	ping5	5	十五音聲調	下平	"5-14-235 弄0004 ping"" 1-34 坚逐下平pien →ien→5"
452	眠	4	bien	bien5	5	十五音聲調	下平	"7-2-887 眠0004 bien""# 1-35 坚用下卒[bien"
452	天	513	thien	thien1	1	十五音聲調	上平	"4-246 天0513 thien""# 1-23 墅他上卒/thien"
452	田	56	tien	tien5	5	十五音聲調	下平	"6-1-573 田0056 tien""# 1-34 墅地下卒lien"
452	佃	1	tien	tien5	5	十五音聲調	下平	"74-1647 佃0001 tien"" 1-34 暨地下平ien"
452	填	1	tien	tien5	5	十五音聲調	下平	"6-1-400 填0001 tien"" 1-34 暨地下平tien"
452	滇	1	tien	tien1	1	十五音聲調	上平	"7-1-892 滇0001 tien""# 1-22 暨地上平ien"
452	年	120	lien	lien5	5	十五音聲調	下平	"1-663 年0120 lien""# 1-34 坠柳下平ien"""
452	屑	10	kien	kien1	1	十五音聲調	上平	"5-19-646 屑0010 kien""# 1-22 坚求上平kien"""
452	墅	12	kien	kien1	1	十五音聲調	上平	"5-9-276 墅0012 kien""# 1-22 坠求上平kien'"
452	牽	6	khien	khien1	1	十五音聲調	上平	"7-2-3664 牵0006 khien""# 1-22 坠去上平khien'"
452	妍	4	gien	gien5	5	十五音聲調	下平	"7-2-4039 妍0004 gien""# 1-36 整语下平gien -→5"
452	第	2	cien	tsien1	1	十五音聲調	上平	"74-147 第0002 cien""# 1-23 坚曾上卒|cien"
452	胰	1	cien	tsien1	1	十五音聲調	上平	"2-881 胰0001 cien"" 1-23 经鲁上平lcien"
452	千	67	chien	tshien1	1	十五音聲調	上平	"1-141 千0067 chien""# 1-24 墅出上平|chien"
452	阡	2	chien	tshien1	1	十五音聲調	上平	"7-1-1395 阡0002 chien"" 1-24 暨出上平chien'"
452	前	56	cien	tsien5	5	十五音聲調	下平	"1-1209 前0056 cien""# 1-35 整曾下卒cien"
452	先	119	sien	sien1	1	十五音聲調	上平	"5-12-318 先0119 sien""# 1-23 壁时上平sien"
452	咽	1	ien	ien1	1	十五音聲調	上平	"7-1-1138 咽0001 ien"" 1-23 暨英上平lien"
453	煌	6	ien	ien1	1	十五音聲調	上平	"7-2-2108 煌0006 ien""# 1-23 暨英上平lien"
453	燕	22	ien	ien1	1	十五音聲調	上平	"6-4-1406 燕0022 ien""# 1-24 英上平lien"
453	翼	154	hien	hien5	5	十五音聲調	下平	"1-975 翼0154 hien""# 1-36 坠善下卒hien"""
453	弦	4	hien	hien5	5	十五音聲調	下平	"7-1-2034 弦0004 hien""# 1-36 娶喜下卒hien"
453	粒	4	hien	hien5	5	十五音聲調	下平	"7-2-1238 粒0004 hien"" 1-36 整喜下卒hien"
453	通	5	lien	lien5	5	十五音聲調	下平	"7-2-5648 通0005 lien""# 1-34 整柳下平ien"
453	諾	8	lin	lin5	5	十五音聲調	下平	"7-1-2336 诺0008 lin""# 4-25 中柳下平lin"
453	置	1	than	than2	2	十五音聲調	上上	"6-2-1386 置0001 than"" 24 干他上上|than"
453	坦	2	than	than2	2	十五音聲調	上上	"7-1-1233 坦0002 than""# 24 干他上上/than"
453	祖	3	than	than7	7	十五音聲調	下去	"7-3-1215 祖0003 than""# 2-13 干地下去tan' t-7"
453	侃	5	khan	khan2	2	十五音聲調	上上	"5-10-38 侃0005 khan'"" 24 于去上上[khan"""
453	罕	3	han	han2	2	十五音聲調	上上	"5-9-2 罕0003 han'"" 2-5 于喜上上han"
453	旱	8	gan	gan7	7	十五音聲調	下去	"6-1-1056 旱0008 gan""# 2-14 干喜下去han'"
453	辨	13	pien	pien7	7	十五音聲調	下去	"4-2481 辨0013 pien""# 1-37 暨逐下去pien”"
453	免	20	bien	bien2	2	十五音聲調	上上	"5-2-48 免0020 bien""# 1-27 整闻上上bien"
453	勉	10	bien	bien2	2	十五音聲調	上上	"1-1002 勉0010 bien""# 1-27 整門上上bien"
453	冕	12	bien	bien2	2	十五音聲調	上上	"5-8-603 冕0012 bien""# 1-27 整阿上上bien'"
453	展	2	tien	tien2	2	十五音聲調	上上	"7-2-2632 展0002 tien""# 1-26 整地上上lien"""
453	善	211	sien	sien7	7	十五音聲調	下去	"1-6 善0211 sien""# 1-38 整時下去sien"
453	第	1	lien	lien2	2	十五音聲調	上上	"2-508 第0001 lien""# 1-25 整柳上上lien"
453	瑾	1	lien	lien2	2	十五音聲調	上上	5-5-89 瑾0001 lien' 1-25 坚柳上上lien
453	篇	1	pien	pien2	2	十五音聲調	上上	"7-4-2058 篇0001 pien"" 1-25 坚逐上上 pien'"
453	典	12	tien	tien2	2	十五音聲調	上上	"2-476 典0012 tien""# 1-26 整地上上 ien'"
453	珍	1	cin	tsin2	2	十五音聲調	上上	"6-14-733 珍0001 cin"" 1-26 墅他上上thien -thien"
453	顛	13	hien	hien2	2	十五音聲調	上上	"4-1297 颠0013 hien""# 1-28 暨喜上上hien"
453	炭	6	than	than3	3	十五音聲調	上去	"6-3-2542 炭0006 than""# 2-6 干他上去|than"
453	喚	1	than	than3	3	十五音聲調	上去	"6-13-1843 唤0001 than""! 2-6 干他上去than"
453	款	5	than	than3	3	十五音聲調	上去	"7-2-2898 款0005 than""# 2-6 干他上去|than"
453	但	7	tan	tan7	7	十五音聲調	下去	"7-2-1465 但0007 tan"" 2-13 干地下去tan"
453	彈	1	tan	tan7	7	十五音聲調	下去	"7-1-1130 弹0001 tan"" 2-13 干地下去|tan'"
453	彈	4	tan	tan7	7	十五音聲調	下去	"4-368 彈0004 tan"" 2-13 干地下去tan'"
453	韓	1	kan	kan3	3	十五音聲調	上去	"7-2-138 韩0001 kan"" 2-6 干求上去kan"
453	看	7	khan	khan3	3	十五音聲調	上去	"7-2-4128 看0007 khan""# 2-6 去上去khan"
453	岸	4	gan	gan7	7	十五音聲調	下去	"7-1-1267 岸0004 gan""# 2-12 干语下去gan"
454	哆	1	gan	gan7	7	十五音聲調	下去	"5-11-475 哆0001 gan""# 2-12 干語下去lgan"
454	貨	8	can	tsan3	3	十五音聲調	上去	"4-2634 货0008 can""# 2-7 干鲁上去|can"
454	蔡	1	chan	tshan3	3	十五音聲調	上去	"7-3-2426 蔡0001 chan""# [2-7 千出上去|chan"""
454	散	16	san	san3	3	十五音聲調	上去	"3-1658 散0016 san""# 2-7 干時上去[san"""
454	按	8	an	an3	3	十五音聲調	上去	"7-1-3172 按0008 an""# 2-7 干英上去[an"""
454	案	3	an	an3	3	十五音聲調	上去	"7-2-1367 案0003 an"" 2-7 干英上去[an"
454	漢	50	han	han3	3	十五音聲調	上去	"1-660 漢0050 han""# 2-7 于喜上去|han"
454	汗	2	han	han7	7	十五音聲調	下去	"7-3-776 汗0002 han""# 2-14 干喜下去han'"
454	悍	1	han	han2	2	十五音聲調	上上	"7-4-5306 悍0001 han""# 2-5 干喜上上han"
454	翰	9	han	han7	7	十五音聲調	下去	"7-1-3453 翰0009 han""# 2-14 干喜下去han'"
454	野	1	han	han2	2	十五音聲調	上上	"7-3-1913 野0001 han"" 2-5 于喜上上han"""
454	爆	2	lan	lan7	7	十五音聲調	下去	"7-3-1257 爆0002 lan"" 2-12 干柳下去[lan'"
454	讀	20	kan	kan3	3	十五音聲調	上去	"5-3-499 读0020 kan""# 2-6 干求上去kan"""
454	雁	12	gan	gan7	7	十五音聲調	下去	"6-1-172 雁0012 gan""# [2-12 千语下去gan"
454	晏	12	an	an3	3	十五音聲調	上去	"1-1137 晏0012 an""# 2-7 于英上去]an'"
454	彥	7	gan	gan7	7	十五音聲調	下去	"3-1765 彦0007 gan"" 2-12 干語下去lgan"
454	信	1	gien	gien7	7	十五音聲調	下去	"7-3-5749 信0001 gien""# 2-14 干语下去|gan +an→7"
454	修	2	gan	gan7	7	十五音聲調	下去	6-2-961 修0002 gan* [2-12 于语下去gan
454	載	33	cien	tsien3	3	十五音聲調	上去	"5-8-90 载0033 cien""# 1-29 暨鲁上去|cien"
454	晨	6	sien	sien3	3	十五音聲調	上去	"7-2-4421 晨0006 sien""# 1-29 坚時上去sien"
454	擅	4	sien	sien7	7	十五音聲調	下去	"7-2-6249 擅0004 sien"" 1-38 坚時下去|sien"
454	喜	1	sien	sien7	7	十五音聲調	下去	"喜0001 sien"" [1-38 整時下去|sien"
454	潭	5	sien	sien7	7	十五音聲調	下去	"1-756 潭0005 sien""# 1-38 整時下去]sien"
454	退	3	pien	pien3	3	十五音聲調	上去	"7-1-323 退0003 pien"" 1-28 暨逐上去pien"
454	律	2	pien	pien3	3	十五音聲調	上去	"6-8-2246 律0002 pien"" 1-28 整逐上去pien"
454	片	6	phien	phien3	3	十五音聲調	上去	"5-12-543 片0006 phien'"" 1-29 娶颇上去lphien"
454	貧	3	tien	tien7	7	十五音聲調	下去	"7-1-18 贫0003 tien""# 1-37 娶地下去tien"
454	段	6	tien	tien7	7	十五音聲調	下去	"段0006 tien""# 1-37 整地下去[tien"
454	鋁	1	tien	tien7	7	十五音聲調	下去	"7-2-6801 铝0001 tien""# 1-37 墅地下去tien"
454	筆	6	tien	tien7	7	十五音聲調	下去	"7-1-106 笔0006 tien""# 1-37 暨地下去|tien"
454	見	227	kien	kien3	3	十五音聲調	上去	"6-10-1398 見0227 kien""# 1-28 坚求上去[kien"""
454	碳	4	hien	hien7	7	十五音聲調	下去	"7-3-3625 碳0004 hien""# 1-39 坚喜下去hien"
454	萬	16	cien	tsien3	3	十五音聲調	上去	"7-2-2429 萬0016 cien""# 1-29 壁鲁上去|cien"
454	倩	1	chan	tshan3	3	十五音聲調	上去	"5-3-164 倩0001 chan"" 1-31 娶出上去|chien"" -→ien"
454	蓓	1	chan	tshan3	3	十五音聲調	上去	"7-2-4055 蓓0001 chan"" 1-31 暨出上去chien →ien"
454	先	2	sien	sien3	3	十五音聲調	上去	"3-1481 先0002 sien"" 1-29 坚時上去[sien"" -+3"
454	宴	7	ien	ien3	3	十五音聲調	上去	"6-6-548 宴0007 ien""# 1-29 暨英上去lien"
454	蒸	16	ien	ien3	3	十五音聲調	上去	"7-2-3904 蒸0016 ien""# 1-29 英上去ien"
454	燕	1	ien	ien3	3	十五音聲調	上去	"2-852 燕0001 ien""# 1-29 坚英上去lien”"
455	見	17	hien	hien7	7	十五音聲調	下去	"5-3-609 见0017 hien""# 1-39 娶喜下去hien"
455	現	2	hien	hien7	7	十五音聲調	下去	"4-2895 現0002 hien"" 1-39 喜下去hien"
455	辣	4	lien	lien7	7	十五音聲調	下去	"7-1-1469 辣0004 lien""# 1-36 坠柳下去lien"
455	鎖	1	lien	lien7	7	十五音聲調	下去	"7-4-1359 锁0001 lien""# 1-36 墅柳下去lien"
455	姐	1	than	than4	4	十五音聲調	上入	"7-2-3478 姐0001 than"" 2-8 干地上入|tat"" -t-at-4"
455	捷	4	that	that4	4	十五音聲調	上入	"6-1-922 捷0004 that""# 2-8 干他上入that'"
455	蓬	56	tat	tat8	8	十五音聲調	下入	"4-1593 蓬0056 tat""# 2-16 干地下入tat'"
455	葛	18	kat	kat4	4	十五音聲調	上入	"6-2-537 葛0018 kat""# 2-8 干求上入[kat"""
455	薛	3	sat	sat4	4	十五音聲調	上入	"7-2-3792 薛0003 sat""# 2-9 干時上入sat'"
455	遇	2	at	at4	4	十五音聲調	上入	"7-3-1014 遇0002 at""# 2-9 干英上入lat'"
455	遇	3	hat	hat4	4	十五音聲調	上入	7-4-339 遇0003 hat' 2-10 干英上入lat'
455	築	2	at	at4	4	十五音聲調	上入	"6-2-171 筑0002 at""# 2-9 千英上入lat'"
455	喝	1	hat	hat4	4	十五音聲調	上入	"7-4-2207 喝0001 hat"" 2-10 干喜上入|hat"""
455	易	2	hat	hat4	4	十五音聲調	上入	"1-1174 易0002 hat"" 2-10 干喜上入|hat"""
455	褐	7	at	at4	4	十五音聲調	上入	"6-5-1123 褐0007 at""# 2-10 干喜上入hat"
455	要	1	khiet	khiet4	4	十五音聲調	上入	"7-3-2674 要0001 khiet"" 2-8 干求上入[kat' -k-at"
455	札	2	cat	tsat4	4	十五音聲調	上入	"7-4-151 札0002 cat""# 4-57 甘含上入|cap' -ap"
455	察	24	chat	tshat4	4	十五音聲調	上入	"4-3645 察0024 chat""# 2-9 出上入chat'"
455	設	70	sat	sat4	4	十五音聲調	上入	"5-12-696 设0070 sat""# 2-9 干时上入sat'"
455	揭	2	at	at4	4	十五音聲調	上入	"6-3-1043 揭0002 at"" 2-9 干英上入lat'"
455	別	15	piet	piet4	4	十五音聲調	上入	"7-2-5013 别0015 piet""# 1-31 坚逐上入piet'"
455	別	13	piet	piet8	8	十五音聲調	下入	"7-2-1408 别0013 piet""# 1-39 整逐下入lpiet'"
455	哲	4	thiet	thiet4	4	十五音聲調	上入	"4-3201 哲0004 thiet""# 1-31 整地上入[iet'"
455	微	11	thiet	thiet4	4	十五音聲調	上入	"5-3-29 微0011 thiet""# 1-32 坚他上入thiet"""
455	撤	3	thiet	thiet4	4	十五音聲調	上入	"5-10-374 撤0003 thiet""# 1-32 整他上入|thiet -4"
455	載	3	thiet	thiet8	8	十五音聲調	下入	"7-2-1001 载0003 thiet""# 1-40 整他下入thiet"
455	揭	2	khiet	khiet4	4	十五音聲調	上入	"7-1-4202 揭0002 khiet"" 1-31 坚求上入kiet"""
455	笨	22	kiet	kiet8	8	十五音聲調	下入	"6-12-2090 笨0022 kiet""# 1-39 坚求下入[kiet'"
455	俊	9	kiet	kiet8	8	十五音聲調	下入	"6-13-407 俊0009 kiet""# 1-39 坚求下入[kiet'"
455	渴	7	khat	khat4	4	十五音聲調	上入	"6-3-463 渴0007 khat"" 2-8 千去上入[khat'"
455	蒸	1	giet	giet8	8	十五音聲調	下入	"6-11-1276 蒸0001 giet""# 1-41 整语下入get'"
455	折	14	ciet	tsiet4	4	十五音聲調	上入	"7-3-2271 折0014 ciet""# 1-32 整鲁上入ciet'"
455	浙	1	ciet	tsiet4	4	十五音聲調	上入	"7-1-805 浙0001 ciet"" 1-32 整含上入ciet"
455	舌	14	siet	siet8	8	十五音聲調	下入	"5-12-379 舌0014 siet""# 1-41 娶时下入 siet'"
455	設	15	siet	siet4	4	十五音聲調	上入	"7-2-2508 設0015 siet""# 1-33 坚時上入[siet'"
455	列	10	liet	liet8	8	十五音聲調	下入	"5-16-95 列0010 liet""# 1-39 整柳下入[iet"
455	瀏	1	lieti	lieti8	8	十五音聲調	下入	7-3-4916 浏0001 lieti? 1-39 整柳下入[iet
455	烈	14	liet	liet8	8	十五音聲調	下入	"2-164 烈0014 liet""# 1-39 整柳下入[liet"
456	翠	2	liet	liet8	8	十五音聲調	下入	"7-3-880 翠0002 liet""# 1-39 整柳下入[iet"
456	熱	7	jiet	jiet8	8	十五音聲調	下入	"6-2-2010 热0007 jiet""# 1-41 坚入下入jiet"
456	婺	1	thik	thik4	4	十五音聲調	上入	"7-3-2530 婺0001 thik"" 1-32 坚他上入/thiet"" iet"
456	截	8	thiet	thiet4	4	十五音聲調	上入	"6-5-1310 截0008 thiet""# 1-32 坚他上入/thiet'"
456	送	3	biet	biet8	8	十五音聲調	下入	6-10-1010 送0003 1-40 坚地下入biet t-→iet
456	蒸	1	tiet	tiet8	8	十五音聲調	下入	"7-2-4860 蒸0001 tiet""# 1-40 暨地下入tiet"
456	埕	2	tiet	tiet8	8	十五音聲調	下入	"6-3-1576 埕0002 tiet'"" 1-40 坚地下入/tiet"
456	湟	1	liap	liap4	4	十五音聲調	上入	"7-3-1370 湟0001 liap""# 5-22 余柳上入liap"
456	涅	1	liap	liap4	4	十五音聲調	上入	5-17-336 涅0001 liap*”并 5-22 黛柳上入iap
456	拮	1	kiet	kiet4	4	十五音聲調	上入	"7-3-920 拮0001 kiet"" 1-31 坚去上入khiet"""
456	薦	1	iet	iet4	4	十五音聲調	上入	"7-3-3865 荐0001 iet'"" 1-31 坚求上入[kiet"
456	結	12	kiet	kiet4	4	十五音聲調	上入	"7-2-6703 结0012 kiet""# 1-31 暨求上入[kiet'"
456	潔	15	kiet	kiet4	4	十五音聲調	上入	2-836 潔0015 kiet# 1-31 坚求上入kiet'
456	桌	1	giet	giet8	8	十五音聲調	下入	7-3-3107 桌0001 giet'? 1-41 坚语下入giet
456	節	26	ciet	tsiet4	4	十五音聲調	上入	"5-8-232 節0026 ciet""# 1-32 整鲁上入|ciet'"
456	截	2	ciets	tsiets8	8	十五音聲調	下入	7-2-5545 截0002 ciet's 1-41 整會下入|ciet
456	房	6	siet	siet4	4	十五音聲調	上入	"6-3-2589 房0006 siet""# 441 姜時上入siak -→iak"
456	壹	2	iet	iet4	4	十五音聲調	上入	"7-3-3774 壹0002 iet""# 1-33 整英上入liet"
456	契	2	kiet	kiet8	8	十五音聲調	下入	"3-1454 契0002 kiet? 1-42 坚喜下入hiet"""
456	般	1	puan	puan1	1	十五音聲調	上平	"6-10-893 般0001 puan""# 2-85 7透上卒puan"
456	潘	5	phuan	phuan1	1	十五音聲調	上平	"7-1-3754 潘0005 phuan"" 2-86 7颂上平phuan"
456	婚	1	phuan	phuan1	1	十五音聲調	上平	"7-4-6106 婚0001 phuan"" 2-2 干上卒phan an"
456	般	2	puan	puan5	5	十五音聲調	下平	"6-14-1591 般0002 puan"" 2-97 7逐下平lpuan"
456	磐	1	phuan	phuan5	5	十五音聲調	下平	"7-2-667 磐0001 phuan"" 2-97 [翻逐下平puan'"
456	磅	1	phuan	phuan5	5	十五音聲調	下平	"2-529 磅0001 phuan"" 2-99 7喜下平huan -h"
456	璟	1	ban	ban5	5	十五音聲調	下平	"6-6-903 璟0001 ban""# 2-11 干阿下平ban"""
456	第	1	buan	buan5	5	十五音聲調	下平	"7-2-5716 第0001 buan"" 2-99 7用下平buan"
456	端	25	tuan	tuan1	1	十五音聲調	上平	"4 481 端0025 tuan""# 2-86 7地上平|tuan"
456	滿	1	chuan	tshuan1	1	十五音聲調	上平	"6-11-102 满0001 chuan"" 2-86 7他上平|thuan"
456	官	56	kuan	kuan1	1	十五音聲調	上平	"1-447 官0056 kuan""# 2-86 戳求上平kuan"
456	冠	24	kuan	kuan1	1	十五音聲調	上平	"6-10-61 冠0024 kuan""# 2-86 7求上平kuan"
456	棺	6	kuan	kuan1	1	十五音聲調	上平	"7-3-6326 棺0006 kuan""# 2-86 7求上平kuan"""
456	覺	14	khuan	khuan1	1	十五音聲調	上平	"5-3-679 觉0014 khuan""# 2-86 7去上卒khuan"
456	數	8	huan	huan1	1	十五音聲調	上平	"7-2-706 数0008  huan""# 2-88 翻喜上卒huan"
457	執	2	uan	uan5	5	十五音聲調	下平	2-833 执0002 uan' 2-98 靓英下平uan
457	禁	2	juan	juan5	5	十五音聲調	下平	"7-3-5397 禁0002 Juan"" 2-97 初柳下平[luan"
457	斑	2	pan	pan1	1	十五音聲調	上平	"7-3-4759 斑0002 pan"" [2-1 干逐上平pan"
457	預	4	pan	pan1	1	十五音聲調	上平	"7-4-3043 预0004 pan""# 2-1 干逐上卒pan"
457	璧	7	ban	ban5	5	十五音聲調	下平	"6-5-1997 璧0007 ban""# 2-11 于阿下卒ban"
457	頑	5	guan	guan5	5	十五音聲調	下平	"6-10-90 顽0005 guan"" 2-99 数下平guan"
457	號	1	uan	uan1	1	十五音聲調	上平	"7-1-4549 号0001 uan"" 2-87 歡英上平uan"
457	寰	1	khuan	khuan5	5	十五音聲調	下平	"7-3-6294 寰0001 khuan""# 2-99 祝喜下平huan -""h"
457	翼	10	huan	huan5	5	十五音聲調	下平	"6-4-30 翼0010 huan"" 2-99 靓喜下平huan"
457	遇	14	huan	huan5	5	十五音聲調	下平	"7-2-2762 遇0014 huan""# 2-99 额喜下卒|huan"
457	傅	32	thuan	thuan5	5	十五音聲調	下平	"6-8-1580 傅0032 thuan""# 2-98 親他下卒thuan"
457	橡	1	thuan	thuan5	5	十五音聲調	下平	"7-4-561 橡0001 thuan"" 2-98 毅他下卒thuan"
457	樓	6	kuan	kuan1	1	十五音聲調	上平	"6-11-31 楼0006 kuan""# 2-86 求上平kuan'"
457	拳	7	kuan	kuan5	5	十五音聲調	下平	"7-3-2821 拳0007 kuan""# 2-97 羲去下卒khuan -""kh"
457	槿	14	kuan	kuan5	5	十五音聲調	下平	"5-9-783 槿0014 kuan""# 2-97 双求下卒[kuan"
457	礙	1	cuan	tsuan1	1	十五音聲調	上平	"7-3-4606 碍0001 cuan"" 2-86 靓含上平|cuan"
457	穿	9	chuan	tshuan1	1	十五音聲調	上平	"7-3-3643 穿0009 chuan""# 2-88 舒出上卒chuan"
457	沿	3	suan	suan5	5	十五音聲調	下平	"7-4-1972 沿0003 suan""# 2-99 毅出下平suan"
457	潭	36	ien	ien1	1	十五音聲調	上平	"4-838 潭0036 ien""# 1-24 英上平ien"
457	歲	22	hien	hien5	5	十五音聲調	下平	"7-2-38 岁0022 hien""# 1-36 喜下平hien"
457	眩	1	hien	hien5	5	十五音聲調	下平	"4-2104 眩0001 hien""# 1-36 暨喜下卒hien"
457	瑟	9	hien	hien5	5	十五音聲調	下平	"7-1-1462 瑟0009 hien""# 1-36 聚喜下卒hien"
